0.21718524396419525,0
0.0015625826781615615,0
0.050686754286289215,1
0.8053353428840637,0
0.15402965247631073,0
0.9296321272850037,1
0.8107105493545532,1
0.4378848075866699,0
0.25988513231277466,0
0.5174424648284912,1
0.34017688035964966,1
0.005127734038978815,0
0.5433247685432434,0
0.22265520691871643,0
0.22216293215751648,1
0.8599857687950134,1
0.12730443477630615,0
0.3060828745365143,0
0.27406707406044006,0
0.17734089493751526,1
0.4930468797683716,0
0.03285078704357147,0
0.7413873076438904,1
0.8766394853591919,0
0.5002202987670898,0
0.5290905833244324,0
0.46078553795814514,0
0.7988423109054565,1
0.011187906377017498,0
0.6894595623016357,0
0.19997572898864746,0
0.21139083802700043,0
0.42460232973098755,1
0.21103331446647644,0
0.35145798325538635,0
0.8791618347167969,0
0.27637779712677,0
0.30272841453552246,0
0.7196251153945923,1
0.2637440264225006,0
0.00012700680235866457,0
0.3281589448451996,1
0.6856994032859802,1
0.8696781992912292,1
0.8373943567276001,1
0.052396010607481,0
0.01360721979290247,0
0.015687521547079086,0
0.6830112338066101,0
0.002408463740721345,0
0.6653737425804138,0
0.8684152960777283,1
0.7399272918701172,0
0.006846914999186993,0
0.07811075448989868,0
0.7632142305374146,1
0.26007238030433655,1
0.25136566162109375,0
0.8772741556167603,1
0.05065062269568443,0
0.14442867040634155,0
0.4506634473800659,0
0.7691453099250793,1
0.907667338848114,1
0.8564035296440125,0
0.20494455099105835,1
0.7131030559539795,1
0.8755732178688049,1
0.2385360151529312,0
0.3094163239002228,0
0.8161905407905579,1
0.038294676691293716,1
0.035217348486185074,1
0.7092047929763794,0
0.7575746178627014,0
0.6517273187637329,1
0.3647008240222931,0
0.041956864297389984,0
0.57230544090271,0
0.7422807216644287,0
0.2283579707145691,0
0.5656206011772156,1
0.718109667301178,0
0.5683225989341736,1
0.4041798710823059,0
0.9830952286720276,1
0.04660065844655037,0
0.00038589962059631944,1
0.6268749237060547,0
0.04562541842460632,1
0.4298439919948578,1
0.74664705991745,1
0.09164521843194962,0
0.21867036819458008,0
0.043968625366687775,0
0.8590630292892456,0
0.5914106965065002,0
0.9528918266296387,0
0.26500725746154785,0
0.768288254737854,0
0.195421040058136,0
0.0063085355795919895,1
0.09705366939306259,0
0.5392100214958191,0
0.5170716643333435,0
0.9617887735366821,0
0.7033395767211914,0
0.24717256426811218,0
0.03978031128644943,0
0.0927107036113739,0
0.020140046253800392,0
0.9320312142372131,0
0.4476810097694397,0
0.7424345016479492,0
0.018685728311538696,0
0.3271881341934204,0
0.6549462080001831,0
0.01000643614679575,0
0.04443502426147461,1
0.7381829023361206,0
0.4417598247528076,1
0.1873486042022705,0
0.36034709215164185,0
0.2412920892238617,0
0.3619815409183502,0
0.854823887348175,0
0.26072099804878235,1
0.0014784627128392458,1
0.009359150193631649,0
0.7081904411315918,0
0.5873133540153503,0
0.6934939026832581,0
0.6867309212684631,0
0.16395637392997742,1
0.11143899708986282,0
0.4334810674190521,0
0.000157855378347449,1
0.3962395489215851,0
0.45605960488319397,0
0.7522573471069336,0
0.8994424939155579,1
0.72445148229599,1
0.3189437687397003,0
0.024195058271288872,1
0.12015475332736969,0
0.3187151849269867,0
0.4430100917816162,0
0.4796011745929718,0
0.21821914613246918,0
0.6530025601387024,1
0.32073476910591125,1
0.05528079345822334,0
0.002674899762496352,0
0.18640591204166412,0
0.08933084458112717,0
0.002594644669443369,0
0.24382323026657104,0
0.8351629376411438,0
0.8612586855888367,0
0.8229941129684448,1
0.08003083616495132,0
0.7589150667190552,1
0.2428336888551712,0
0.5079970359802246,0
0.10387209057807922,0
0.7755771279335022,1
0.5910614132881165,0
0.03818383067846298,0
0.17008554935455322,0
0.30031323432922363,0
0.15892043709754944,0
0.8716542720794678,1
0.15735353529453278,1
0.3256699740886688,0
0.3909914493560791,0
0.6109945178031921,1
0.8300555944442749,1
0.7152672410011292,0
0.5174521803855896,0
0.8728868961334229,0
0.24992015957832336,0
0.47265446186065674,1
0.28236353397369385,0
0.5751992464065552,1
0.9249183535575867,1
0.6274840831756592,1
0.7319826483726501,0
0.1530892699956894,0
0.7774778604507446,1
0.45049646496772766,1
0.6954629421234131,0
0.011094486340880394,0
0.9715625643730164,1
0.11735708266496658,0
0.835142970085144,1
0.48363402485847473,1
0.17694392800331116,0
0.544558584690094,0
0.8734012842178345,0
0.7739364504814148,1
0.9533472061157227,1
