25, 8
25, 18
25, 20
25, 19
24, 26
16, 26
27, 10
11, 26
26, 24
25, 12
27, 19
25, 18
8, 25
25, 22
13, 26
19, 25
26, 22
25, 23
22, 26
25, 18
10, 26
18, 26
25, 11
20, 25
25, 18
5, 26
25, 9
25, 22
25, 8
9, 25
22, 26
17, 44
16, 26
24, 28
18, 25
26, 14
6, 26
9, 26
25, 19
10, 25
15, 25
16, 25
23, 26
0, 32
25, 24
25, 15
25, 7
26, 13
10, 25
25, 23
10, 25
25, 23
21, 25
31, 12
25, 3
38, 22
9, 25
25, 3
27, 3
26, 15
25, 24
21, 25
25, 11
27, 13
23, 27
27, 14
25, 4
18, 25
19, 26
25, 16
26, 10
4, 25
25, 20
20, 26
25, 19
26, 2
10, 26
25, 11
26, 23
25, 18
27, 21
6, 25
25, 20
25, 7
25, 10
13, 25
8, 30
25, 20
23, 25
22, 25
26, 8
5, 32
25, 16
25, 17
12, 25
25, 16
14, 25
11, 25
25, 17
25, 17
