18, 25
14, 25
25, 8
26, 21
25, 20
25, 18
25, 9
19, 25
25, 24
17, 26
17, 25
25, 19
22, 26
22, 25
25, 22
22, 26
22, 25
24, 25
22, 26
25, 12
25, 15
24, 25
14, 25
25, 13
26, 22
20, 25
25, 13
15, 25
14, 25
22, 25
25, 22
25, 14
25, 20
22, 25
26, 11
25, 19
25, 14
25, 19
26, 19
20, 25
17, 26
25, 23
26, 12
25, 14
26, 13
25, 11
25, 16
26, 20
22, 25
26, 21
25, 22
25, 23
26, 24
25, 14
25, 23
24, 25
21, 25
20, 25
25, 14
26, 14
25, 17
23, 26
18, 26
18, 25
15, 25
26, 22
25, 9
12, 25
25, 14
17, 26
17, 25
20, 25
18, 25
25, 14
23, 25
26, 10
25, 8
25, 14
27, 18
22, 25
25, 13
25, 20
17, 25
25, 21
25, 16
13, 25
10, 25
13, 25
21, 26
27, 12
23, 25
12, 25
23, 25
25, 16
16, 25
15, 25
26, 11
22, 25
25, 13
25, 20
22, 25
