-2, 0, 0, 0, 0, 6, 0, 3, 0, 0, 0, -4, 4, 0, 0, 0, -3, 0, -6, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.5496688741721855
2, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, 0, 0, -12, 1,0.0
2, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, -14, 3,0.0
-2, 0, 2, 0, 0, 4, 0, 2, 0, 0, 0, -3, 5, 0, 0, 0, -4, -1, -5, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.7413793103448276
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -2, -3, -2, 0, 0, -4, 15,1.0
-2, 0, 0, 0, 0, 5, 1, 4, 0, 0, 0, -5, 3, 0, 0, 0, -3, 0, -5, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.6302521008403361
-2, 0, 0, 2, 0, 4, 1, 3, 0, 0, 0, -5, 3, 0, 0, 0, -2, 0, -4, 0, 0, -2, 0, 2, 0, 0, 0, 0,1.0
-2, 0, 0, 0, 2, 3, 0, 3, 0, 0, 0, -5, 5, 0, 0, 0, -3, 0, -5, 0, 0, 0, 2, 0, 0, 0, 0, 0,0.7435897435897436
-2, 0, 0, 0, 2, 3, 0, 3, 0, 0, 0, -4, 5, 0, 0, 0, -3, 1, -5, 0, 0, 0, 1, 0, -1, 0, 0, 0,1.5
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -3, -4, 0, 0, -6, 13,1.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -4, 0, 0, -10, 15,1.0
0, -2, 0, 0, 0, 5, 1, 3, 0, 0, 0, -5, 4, 0, 0, 0, -3, 0, -3, -2, 0, 0, 0, 2, 0, 0, 0, 0,0.35714285714285715
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, -13, 10,0.0
-2, 0, 0, 0, 0, 5, 2, 4, 0, 0, 0, -4, 2, 0, 0, 0, -3, 0, -6, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.6363636363636364
-2, 4, 2, 2, 2, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -12, 0, 0, 0, 0,1.0
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, 0, 0, -4, 14,1.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, 0, 0, -6, 15,1.0
-2, 0, 0, 0, 0, 6, 0, 3, 0, 0, 0, -3, 4, 0, 0, 0, -4, -1, -5, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.5967741935483871
-2, 0, 0, 0, 0, 7, 0, 3, 0, 0, 0, -2, 3, 0, 0, 0, -4, -2, -5, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.3333333333333333
13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -3, -2, -2, -2, -4, 2, 0, 0, 0, 0,0.0
11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, 0, 0, 0, -12, 4,0.0
9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, -14, 6,0.0
-2, 0, 0, 0, 2, 4, 0, 2, 0, 0, 0, -4, 5, 0, -1, 0, -3, 0, -5, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.5
1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -2, 0, 0, -9, 12,1.0
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -1, 0, 0, -11, 14,1.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0, -13, 15,1.0
1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -1, 0, 0, -12, 11,0.0
0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, -14, 13,0.0
-2, 0, 0, 0, 0, 6, 1, 2, 0, 0, 0, -5, 4, 0, 0, 0, -2, 0, -4, 0, 0, -2, 0, 2, 0, 0, 0, 0,0.6585365853658537
-2, 0, 0, 0, 0, 6, 2, 2, 0, 0, 0, -5, 3, 0, 0, 0, -2, 0, -3, 0, 0, -3, 0, 2, 0, 0, 0, 0,1.5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -3, -4, 0, 0, -7, 15,1.0
-2, 0, 2, 0, 0, 4, 0, 2, 0, 0, 0, -5, 5, 0, 0, 0, -3, 0, -5, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.6458923512747875
-2, 0, 3, 0, 0, 3, 0, 2, 0, 0, 0, -4, 5, 0, 0, 0, -2, -1, -6, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.5
4, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, -13, 7,0.0
-2, 0, 0, 0, 0, 6, 0, 3, 0, 0, 0, -4, 4, 0, 0, 0, -3, -1, -5, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.4864864864864865
-2, 2, 0, 0, 0, 4, 0, 3, 2, 0, 0, -4, 2, 0, 0, 0, -2, 0, -5, -2, 0, 0, 0, 2, 0, 0, 0, 0,0.5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0, 0, -11, 15,1.0
-2, 0, 0, 0, 0, 5, 1, 3, 0, 0, 0, -5, 4, 0, 0, 0, -3, 0, -5, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.6133518776077886
-2, 0, 0, 0, 2, 5, 0, 2, 0, 0, 0, -4, 4, 0, 0, 0, -3, 0, -6, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.7333333333333333
0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0, -11, 11,0.1
1, 0, 0, 0, 0, 5, 0, 2, 0, 0, 0, -6, 4, 0, 0, 0, -3, 0, -5, 0, 0, 0, 1, 2, -1, 0, 0, 0,0.5
5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -6, 0, 0, -7, 10,0.5
3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -5, 0, 0, -9, 12,0.7142857142857143
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0, -11, 14,0.8518518518518519
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, -13, 15,1.0
-2, 0, 0, 0, 0, 5, 0, 3, 0, 0, 0, -4, 6, 0, 0, 0, -2, 0, -6, 0, 0, 0, 0, 1, -1, 0, 0, 0,0.6756756756756757
6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, 0, 0, -8, 7,0.3333333333333333
5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 0, 0, -10, 9,0.2
4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, 0, 0, -12, 11,0.19672131147540983
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, -14, 13,0.0
-2, 0, 2, 2, 0, 3, 0, 1, 0, 0, 0, -4, 5, 0, 0, 0, -3, 0, -6, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.38461538461538464
-2, 0, 0, 0, 0, 6, 0, 3, 0, 0, 0, -5, 4, 0, 0, 0, -2, 0, -4, 0, 0, -2, 0, 2, 0, 0, 0, 0,0.6329113924050633
-2, 0, 0, 2, 0, 4, 0, 2, 0, 0, 0, -5, 5, 0, 0, 0, -3, 0, -5, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.7028571428571428
-2, 2, 0, 2, 0, 3, 0, 1, 0, 0, 0, -4, 5, 0, 0, 0, -3, 0, -6, 0, 0, 0, 0, 2, 0, 0, 0, 0,1.25
-2, 0, 0, 0, 0, 6, 0, 3, 0, 0, 0, -5, 4, 0, 0, 0, -2, 0, -4, 0, -2, 0, 0, 2, 0, 0, 0, 0,0.5230769230769231
-2, 0, 0, 2, 0, 4, 0, 3, 0, 0, 0, -5, 4, 0, 0, 0, -2, 0, -4, 0, 0, -2, 0, 2, 0, 0, 0, 0,0.7
-2, 0, 2, 0, 0, 4, 0, 2, 0, 0, 0, -5, 5, 0, 0, 0, -2, 0, -4, 0, -2, 0, 0, 2, 0, 0, 0, 0,0.673469387755102
-2, 0, 2, 0, 0, 3, 0, 3, 0, 2, 0, -5, 3, 0, 0, 0, -3, 0, -5, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.7783783783783784
-2, 0, 3, 0, 0, 3, 0, 2, 0, 3, 0, -4, 2, 0, 0, 0, -3, 0, -6, 0, 0, 0, 0, 2, 0, 0, 0, 0,1.5
4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -6, 0, 0, -8, 9,1.0
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 0, 0, -10, 13,1.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, -14, 15,1.0
-2, 0, 0, 0, 0, 6, 0, 3, 0, 0, 0, -3, 4, 0, -2, 0, -3, 0, -3, 0, 0, -2, 0, 2, 0, 0, 0, 0,0.38636363636363635
5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -4, 0, 0, -9, 10,0.0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, -13, 14,0.0
-2, 0, 3, 0, 0, 3, 0, 3, 0, 0, 0, -5, 4, 0, 0, 0, -2, 0, -4, 0, 0, 0, -2, 2, 0, 0, 0, 0,1.5
-2, 2, 0, 0, 0, 4, 0, 2, 0, 0, 0, -5, 5, 0, 0, 0, -2, 0, -4, 0, 0, -2, 0, 2, 0, 0, 0, 0,0.425531914893617
0, 3, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, 0, 0, -12, 6,0.0
-2, 0, 0, 0, 0, 5, 0, 4, 1, 0, 0, -5, 3, 0, 0, 0, -3, 0, -5, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.7020408163265306
-2, 0, 0, 0, 2, 3, 2, 2, 1, 0, 0, -5, 3, 0, 0, 0, -2, 0, -4, 0, 0, -2, 0, 2, 0, 0, 0, 0,0.3333333333333333
1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -5, 0, 0, -5, 9,1.0
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -5, 0, 0, -9, 13,1.0
-2, 0, 2, 0, 0, 4, 0, 2, 0, 0, 0, -3, 5, 0, 0, -1, -4, 0, -5, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.6818181818181818
5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -2, -1, 0, 0, -9, 7,0.0
4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, -13, 11,0.0
-2, 0, 0, 0, 0, 5, 2, 2, 0, 0, 0, -5, 4, 0, 0, 0, -3, 0, -5, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.7425320056899004
-2, 0, 0, 2, 0, 4, 0, 2, 0, 0, 0, -4, 5, 0, 0, 0, -2, -2, -5, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.48484848484848486
0, -2, 0, 0, 0, 6, 1, 2, 0, 0, 0, -5, 4, 0, 0, 0, -3, 0, -3, -2, 0, 0, 0, 2, 0, 0, 0, 0,0.6363636363636364
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0, -5, -4, 0, 0, -2, 15,1.0
-2, 0, 0, 0, 3, 3, 0, 3, 0, 0, 0, -4, 4, 0, 0, 0, -2, -1, -6, 0, 0, 0, 2, 0, 0, 0, 0, 0,0.6666666666666666
-2, 2, 0, 0, 0, 4, 0, 2, 0, 0, 0, -4, 5, 0, 0, 0, -2, -2, -5, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.4594594594594595
-2, 0, 0, 0, 0, 5, 3, 2, 0, 0, 0, -5, 3, 0, 0, 0, -2, 0, -4, 1, 0, 0, -2, 1, 0, 0, 0, 0,0.3333333333333333
-2, 0, 0, 0, 0, 7, 1, 2, 0, 0, 0, -5, 3, 0, 0, 0, -2, 0, -4, 0, -2, 0, 0, 2, 0, 0, 0, 0,1.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -6, 0, 0, 0, -6, 15,1.0
-2, 0, 0, 2, 0, 4, 0, 2, 0, 0, 0, -4, 5, 0, 0, 0, -2, -1, -6, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.675
0, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, -13, 6,0.0
-2, 0, 0, 0, 2, 4, 0, 2, 0, 0, 0, -5, 5, 0, 0, 0, -2, 0, -4, 0, 0, 0, -2, 2, 0, 0, 0, 0,0.7457627118644068
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -9, 0, 0, -5, 13,1.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, 0, 0, -7, 15,1.0
-2, 2, 0, 0, 0, 5, 0, 2, 0, 0, 0, -5, 4, 0, 0, 0, -2, 0, -4, -2, 0, 0, 0, 2, 0, 0, 0, 0,0.25
9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, 0, 0, -9, 5,0.0
8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, -13, 7,0.0
-2, 0, 0, 0, 0, 5, 0, 4, 0, 0, 0, -5, 4, 0, 0, 0, -3, 0, -5, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.6740331491712708
0, 0, 0, 2, 0, 4, -2, 3, 0, 0, 0, -3, 4, 0, 0, 0, -3, -2, -5, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.3333333333333333
-2, 0, 0, 0, 0, 5, 2, 3, 0, 0, 0, -4, 3, 0, 0, 0, -4, 2, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.5909090909090909
-2, 0, 0, 0, 0, 6, 2, 3, 0, 0, 0, -4, 2, 0, 0, 0, -3, 2, -4, 0, -2, 0, 0, 0, 0, 0, 0, 0,1.0
-2, 2, 0, 0, 0, 3, 0, 3, 2, 0, 0, -4, 3, 0, 0, 0, -3, 0, -5, 0, -1, 0, 0, 2, 0, 0, 0, 0,0.76
6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -5, -2, 0, 0, -7, 9,1.0
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -1, 0, 0, -9, 13,1.0
-2, 0, 0, 1, 0, 5, 0, 3, 0, 0, 0, -5, 4, 0, 0, 0, -3, 0, -5, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.6509695290858726
-2, 0, 0, 2, 0, 5, 0, 3, 0, 0, 0, -3, 3, 0, 0, -2, -3, 0, -3, 0, 0, 0, -2, 2, 0, 0, 0, 0,0.6
1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, 0, 0, -9, 9,0.3333333333333333
0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, -13, 11,0.0
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -3, -1, 0, 0, -10, 13,1.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, 0, 0, 0, -12, 15,1.0
0, -2, 0, 2, 0, 4, 0, 2, 0, 0, 0, -5, 5, 0, 0, 0, -3, 0, -3, -2, 0, 0, 0, 2, 0, 0, 0, 0,0.375
0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, -13, 12,0.0
-2, 0, 2, 0, 0, 4, 0, 3, 1, 0, 0, -5, 3, 0, 0, 0, -2, 0, -4, -2, 0, 0, 0, 2, 0, 0, 0, 0,0.5
-2, 0, 0, 0, 2, 4, 0, 2, 0, 0, 0, -5, 5, 0, 0, 0, -2, 0, -4, 0, 0, -2, 0, 2, 0, 0, 0, 0,0.5806451612903226
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, -13, 13,0.0
-2, 0, 0, 0, 0, 5, 0, 4, 1, 0, 0, -4, 3, 0, 0, 0, -3, 0, -6, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.7857142857142857
-2, 0, 0, 0, 0, 6, 0, 3, 0, 1, 0, -3, 3, 0, 0, -1, -4, 0, -5, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.0
-2, 0, 0, 0, 0, 5, 2, 2, 0, 0, 0, -4, 4, 0, 0, 0, -4, 0, -5, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.7073170731707317
-2, 0, 0, 0, 0, 6, 0, 3, 0, 0, 0, -4, 4, 0, 0, 0, -2, -2, -5, 0, 0, 0, 1, 1, 0, 0, 0, 0,0.8
-2, 0, 0, 0, 2, 4, 0, 2, 0, 0, 0, -5, 5, 0, 0, 0, -3, 0, -5, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.7558823529411764
-2, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0, -4, 5, 0, 0, 0, -3, 0, -5, 0, -1, 0, 0, 2, 0, 0, 0, 0,1.5
3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -7, 0, 0, 0, -7, 12,1.0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, 0, 0, 0, -9, 14,1.0
-2, 0, 0, 1, 0, 5, 0, 3, 0, 0, 0, -5, 4, 0, 0, 0, -2, 0, -4, -2, 0, 0, 0, 2, 0, 0, 0, 0,0.5833333333333334
0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, 0, 0, -12, 9,0.0
0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, -14, 11,0.0
-2, 0, 0, 0, 2, 4, 0, 3, 0, 0, 0, -4, 4, 0, 0, 0, -3, -1, -5, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.7777777777777778
-2, 0, 0, 0, 0, 5, 1, 3, 0, 0, 0, -4, 4, 0, 0, 0, -4, 0, -5, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.45
-2, 0, 0, 2, 0, 5, 0, 2, 0, 0, 0, -4, 4, 0, 0, 0, -3, 0, -4, -2, 0, 0, 0, 2, 0, 0, 0, 0,0.25
-2, 0, 0, 0, 0, 5, 0, 4, 1, 0, 0, -5, 3, 0, 0, 0, -2, 0, -4, 0, -2, 0, 0, 2, 0, 0, 0, 0,0.7352941176470589
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -2, -9, 0, 0, -2, 15,1.0
-2, 0, 0, 3, 0, 4, 0, 2, 0, 0, 0, -3, 4, 0, 0, -1, -4, 0, -5, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.4
-2, 0, 0, 0, 0, 5, 0, 4, 0, 0, 0, -4, 4, 0, 0, 0, -2, -2, -5, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.5795454545454546
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -2, -4, -2, 0, 0, -4, 14,1.0
-2, 0, 0, 0, 0, 5, 2, 2, 0, 0, 0, -4, 4, 0, 0, 0, -4, 0, -5, 1, 0, 0, 1, 0, 0, 0, 0, 0,0.0
-2, 0, 0, 0, 0, 5, 0, 4, 0, 0, 0, -4, 4, 0, 0, 0, -3, 1, -5, 0, 0, 0, 0, 1, -1, 0, 0, 0,2.0
-2, 0, 0, 0, 0, 6, 0, 3, 0, 0, 0, -4, 4, 0, 0, 0, -2, -1, -6, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.5176470588235295
1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, 0, 0, -7, 12,1.0
-2, 0, 0, 0, 2, 5, 2, 2, 0, 0, 0, -3, 2, 0, 0, 0, -2, -2, -6, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.5
