25, 6
12, 71
45, 7
32, 0
1, 25
22, 25
17, 71
12, 38
5, 30
45, 3
25, 18
10, 36
18, 36
2, 25
13, 25
0, 34
13, 51
18, 35
9, 130
12, 40
36, 6
0, 32
1, 32
42, 10
0, 32
15, 25
4, 50
3, 36
1, 36
32, 0
29, 6
15, 36
17, 27
6, 42
56, 10
49, 4
13, 42
32, 0
8, 40
0, 32
32, 0
32, 12
25, 10
14, 31
23, 36
0, 32
12, 30
1, 32
33, 10
18, 34
26, 18
14, 25
25, 14
26, 15
2, 40
9, 33
32, 0
25, 22
7, 32
3, 32
23, 25
13, 27
8, 34
8, 40
49, 15
8, 33
0, 66
32, 0
4, 32
23, 25
0, 32
25, 2
4, 32
31, 8
0, 32
10, 30
5, 34
3, 32
37, 1
27, 15
15, 26
30, 15
33, 4
0, 34
13, 25
37, 6
29, 4
6, 33
32, 9
25, 12
0, 32
26, 7
0, 32
7, 32
27, 10
2, 35
44, 0
25, 19
16, 25
17, 26
