2, 25
10, 25
14, 26
3, 35
3, 25
6, 25
11, 25
34, 1
5, 27
11, 27
20, 25
5, 25
8, 26
16, 25
5, 25
20, 25
8, 26
9, 25
6, 25
18, 26
9, 26
11, 25
15, 25
13, 26
3, 25
4, 26
3, 27
14, 25
1, 26
4, 25
7, 25
7, 26
11, 25
9, 26
3, 25
2, 25
1, 25
10, 25
4, 25
10, 25
14, 26
9, 26
35, 8
7, 25
8, 25
9, 26
9, 25
6, 26
10, 26
0, 25
3, 25
12, 26
3, 26
15, 25
23, 27
3, 26
14, 26
9, 25
6, 28
26, 19
5, 25
2, 29
5, 25
11, 26
5, 25
12, 26
6, 25
8, 25
4, 25
32, 7
7, 26
14, 25
0, 25
20, 27
25, 20
15, 54
6, 25
0, 133
15, 26
1, 51
6, 25
35, 14
10, 25
15, 25
2, 26
18, 26
16, 25
25, 21
5, 25
4, 25
32, 1
10, 25
25, 23
26, 14
2, 25
8, 25
4, 25
6, 26
6, 25
9, 25
