25, 10
25, 24
26, 11
25, 24
25, 14
27, 3
25, 7
25, 13
25, 19
26, 21
25, 19
23, 26
25, 23
22, 25
26, 10
25, 10
25, 17
25, 8
25, 17
25, 18
25, 14
25, 14
25, 17
25, 18
27, 6
25, 2
25, 20
25, 12
25, 9
25, 22
25, 13
25, 17
26, 19
25, 7
25, 6
25, 15
25, 19
25, 10
25, 18
26, 7
25, 13
25, 23
26, 15
25, 23
25, 21
25, 17
26, 9
23, 25
25, 12
25, 15
26, 24
24, 25
23, 26
25, 13
25, 15
27, 16
24, 26
25, 13
25, 17
26, 24
25, 18
26, 7
26, 12
25, 21
23, 27
26, 7
10, 25
25, 14
26, 13
25, 13
25, 14
25, 16
25, 11
25, 13
26, 24
25, 18
25, 11
26, 16
25, 14
25, 7
25, 16
25, 12
27, 14
25, 10
25, 7
25, 15
25, 19
25, 9
27, 22
25, 16
26, 18
25, 22
25, 12
26, 16
25, 15
25, 15
25, 7
20, 25
19, 25
25, 12
