16, 25
15, 26
24, 26
20, 26
25, 18
3, 28
3, 28
22, 26
25, 12
26, 13
25, 24
26, 11
26, 17
26, 14
16, 25
26, 19
26, 17
24, 25
12, 26
26, 11
21, 28
26, 16
25, 22
25, 24
26, 12
28, 17
26, 8
25, 24
26, 19
19, 26
25, 18
12, 25
26, 17
18, 25
26, 18
26, 17
26, 19
26, 9
26, 23
25, 6
26, 14
26, 12
26, 16
26, 8
14, 26
28, 8
24, 26
23, 26
15, 26
26, 15
27, 8
22, 25
14, 25
20, 28
26, 13
25, 8
23, 26
16, 25
25, 8
26, 24
10, 26
20, 26
25, 12
12, 25
26, 21
22, 26
25, 6
8, 27
26, 24
26, 22
26, 24
16, 25
26, 8
18, 25
26, 23
26, 16
16, 25
26, 12
28, 13
26, 6
19, 26
26, 17
26, 10
19, 30
25, 20
28, 17
25, 18
17, 26
25, 6
26, 17
26, 16
20, 25
25, 16
26, 9
27, 6
25, 20
28, 24
25, 24
26, 15
26, 20
11, 26
26, 8
25, 20
25, 18
26, 6
25, 0
25, 2
24, 29
20, 27
26, 8
30, 19
28, 22
22, 26
25, 14
6, 25
26, 20
18, 27
26, 6
25, 6
20, 25
26, 18
26, 10
16, 26
26, 12
26, 6
25, 18
26, 16
26, 12
28, 20
9, 26
4, 28
26, 22
25, 20
25, 20
23, 26
12, 25
25, 14
25, 6
26, 16
26, 15
24, 25
25, 24
14, 26
26, 20
25, 6
18, 26
25, 0
18, 26
14, 26
14, 26
28, 23
26, 11
12, 25
24, 26
12, 25
25, 18
7, 26
15, 26
22, 26
25, 24
21, 26
26, 16
20, 26
25, 22
26, 23
26, 22
26, 12
25, 18
25, 10
20, 26
26, 22
14, 26
26, 24
26, 22
16, 28
14, 26
26, 14
26, 16
20, 26
15, 26
26, 18
25, 2
26, 20
25, 22
26, 23
26, 16
25, 20
26, 14
24, 26
26, 16
26, 14
20, 25
26, 5
25, 24
22, 26
25, 24
11, 26
15, 26
10, 26
24, 27
28, 23
22, 25
26, 13
17, 26
