26, 18
25, 23
25, 17
25, 16
25, 15
26, 14
26, 23
25, 22
23, 25
25, 22
25, 7
25, 12
25, 16
26, 16
25, 21
25, 4
25, 16
25, 12
25, 15
25, 17
26, 12
25, 7
25, 16
26, 24
26, 22
25, 6
25, 3
26, 8
26, 18
25, 9
25, 8
25, 20
25, 23
26, 12
25, 23
25, 8
25, 10
26, 22
25, 15
26, 15
25, 23
25, 15
25, 22
23, 25
26, 12
25, 14
25, 10
26, 13
26, 9
27, 4
25, 15
26, 8
25, 19
26, 20
25, 19
24, 25
25, 12
25, 7
26, 10
25, 6
27, 14
25, 17
25, 9
26, 14
26, 13
25, 20
25, 6
26, 19
22, 25
25, 21
25, 16
26, 6
25, 15
17, 25
26, 3
26, 14
26, 7
26, 8
26, 18
26, 17
25, 18
25, 19
25, 11
25, 10
25, 17
26, 16
25, 15
25, 16
25, 11
25, 3
25, 19
26, 10
26, 12
25, 12
25, 17
25, 12
25, 18
25, 15
25, 11
27, 6
25, 14
27, 18
26, 15
25, 16
25, 14
24, 26
25, 11
26, 6
25, 15
25, 22
26, 12
25, 17
25, 14
25, 19
26, 20
25, 11
26, 11
25, 5
25, 10
26, 14
25, 20
25, 10
25, 9
25, 12
17, 26
25, 7
