25, 14
25, 15
25, 22
25, 6
22, 25
25, 16
25, 8
25, 12
26, 14
26, 15
25, 10
25, 7
25, 1
27, 15
26, 12
25, 17
25, 5
25, 8
25, 13
26, 19
25, 10
25, 6
26, 17
25, 20
25, 11
25, 15
25, 10
25, 13
25, 7
25, 11
25, 14
25, 24
25, 12
26, 3
25, 18
27, 21
27, 6
26, 11
25, 15
25, 6
25, 14
25, 11
26, 9
25, 16
25, 23
25, 18
25, 14
26, 5
26, 3
25, 15
25, 12
25, 14
25, 6
25, 15
26, 8
25, 10
25, 3
26, 2
25, 7
26, 13
24, 25
25, 15
25, 15
25, 15
23, 26
25, 13
25, 9
25, 10
26, 12
25, 11
25, 20
25, 9
25, 13
25, 12
26, 22
26, 7
25, 11
26, 12
25, 18
25, 12
25, 11
26, 19
26, 18
25, 14
26, 17
25, 15
25, 6
26, 9
25, 22
25, 6
25, 6
25, 10
26, 13
25, 10
25, 19
25, 9
25, 14
25, 15
26, 4
26, 15
