1, 32
39, 21
18, 25
13, 32
22, 26
17, 25
27, 19
3, 34
26, 19
26, 13
26, 16
25, 15
26, 8
25, 16
12, 25
25, 14
21, 25
25, 3
28, 8
26, 15
0, 32
13, 25
14, 26
16, 26
23, 25
23, 26
29, 19
25, 16
25, 13
26, 9
27, 15
27, 13
19, 25
13, 26
25, 8
25, 12
25, 14
0, 32
25, 9
26, 20
3, 32
19, 26
25, 11
12, 25
18, 26
25, 12
25, 15
16, 27
25, 14
13, 28
24, 26
25, 16
20, 25
30, 14
25, 19
2, 25
27, 15
26, 12
7, 26
21, 25
25, 8
27, 20
25, 22
25, 12
25, 9
8, 32
23, 26
25, 17
25, 16
6, 27
25, 10
5, 26
25, 8
24, 25
26, 14
25, 16
27, 23
9, 25
26, 6
30, 12
26, 12
25, 9
25, 14
26, 16
24, 26
26, 20
25, 14
26, 10
25, 10
17, 32
25, 6
18, 25
8, 26
25, 8
17, 50
23, 27
23, 26
27, 17
25, 5
24, 25
