22, 26
25, 14
16, 25
26, 5
27, 10
27, 17
25, 12
25, 8
24, 25
26, 12
26, 15
13, 25
25, 21
25, 6
5, 130
17, 25
25, 11
22, 26
25, 14
21, 26
26, 19
25, 20
15, 25
25, 16
5, 26
25, 15
26, 12
25, 15
25, 15
11, 25
25, 11
22, 26
19, 28
25, 20
25, 3
25, 14
14, 25
26, 22
20, 25
25, 6
16, 25
20, 530
25, 18
25, 20
18, 27
18, 25
17, 25
0, 68
25, 5
25, 16
25, 7
0, 34
23, 25
25, 14
25, 17
10, 29
11, 26
0, 34
25, 16
9, 25
25, 24
18, 25
26, 6
1, 43
26, 11
26, 20
26, 13
1045, 10
26, 14
23, 25
25, 20
6, 25
26, 10
8, 38
26, 8
25, 23
17, 25
25, 10
22, 25
25, 19
18, 25
16, 26
27, 17
13, 45
41, 4
14, 25
26, 10
27, 9
26, 6
18, 25
25, 16
26, 3
26, 22
16, 25
25, 17
26, 21
26, 15
25, 12
26, 13
25, 22
