26, 6
26, 11
25, 7
25, 6
25, 4
26, 17
26, 11
25, 3
25, 13
25, 8
26, 19
25, 8
25, 5
26, 6
26, 13
25, 2
25, 3
25, 22
25, 11
25, 9
26, 19
25, 11
25, 11
25, 13
25, 12
25, 11
25, 8
25, 1
25, 8
25, 4
26, 9
25, 4
25, 4
25, 8
25, 5
25, 13
26, 4
25, 12
26, 13
25, 18
25, 9
25, 6
26, 18
26, 11
25, 9
25, 9
25, 8
25, 8
25, 9
25, 9
25, 15
25, 23
26, 7
25, 5
26, 15
25, 15
25, 9
25, 8
25, 15
26, 4
26, 18
25, 10
25, 11
25, 19
26, 14
26, 14
25, 20
25, 7
24, 25
25, 12
25, 5
25, 10
25, 25
25, 11
26, 16
25, 6
25, 18
25, 9
25, 16
25, 10
25, 14
25, 12
25, 18
25, 11
25, 21
26, 14
25, 18
25, 11
25, 11
25, 11
25, 13
25, 14
25, 9
26, 5
25, 11
25, 8
26, 13
26, 19
25, 15
26, 9
