26, 22
26, 19
26, 21
23, 26
26, 15
23, 26
26, 9
25, 10
25, 6
26, 12
17, 26
10, 26
26, 22
27, 6
24, 26
21, 26
26, 16
26, 15
26, 16
26, 11
18, 25
24, 27
16, 26
26, 14
18, 26
27, 6
22, 25
22, 28
26, 9
26, 22
28, 15
25, 6
20, 26
26, 16
18, 26
10, 25
14, 25
13, 26
26, 22
17, 26
20, 25
8, 25
18, 26
26, 14
26, 15
18, 25
20, 25
13, 26
25, 22
26, 20
16, 26
26, 11
20, 25
6, 25
24, 28
28, 19
18, 26
25, 14
26, 20
12, 26
8, 26
18, 28
18, 26
26, 17
25, 20
30, 23
26, 15
23, 26
21, 26
26, 19
14, 25
21, 26
25, 24
24, 25
26, 17
20, 26
18, 26
11, 28
25, 18
14, 25
26, 21
22, 25
6, 25
18, 25
11, 26
22, 26
9, 26
26, 23
26, 16
17, 26
24, 25
26, 12
25, 8
28, 19
20, 25
26, 2
10, 25
4, 26
25, 10
20, 25
28, 17
25, 18
8, 26
28, 15
6, 26
21, 26
26, 22
25, 12
26, 13
12, 25
2, 26
25, 10
27, 22
25, 22
2, 26
18, 25
17, 26
16, 26
26, 20
26, 8
26, 22
12, 26
26, 18
12, 25
14, 25
