-2,1,0,0,0,4,0,3,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,0,2,0,0,0,0,-0.05
-2,0,1,0,1,3,0,3,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,0,2,0,0,0,0,-0.05
-2,0,1,0,0,4,1,2,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,0,2,0,0,0,0,-0.05
-2,0,1,0,0,4,0,3,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,1,1,0,0,0,0,-0.05
-2,0,0,2,0,3,0,3,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,0,2,0,0,0,0,-0.05
-2,0,0,1,2,2,0,3,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,0,2,0,0,0,0,-0.05
-2,0,0,1,1,3,1,2,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,0,2,0,0,0,0,-0.05
-2,0,0,1,1,3,0,3,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,1,1,0,0,0,0,-0.05
-2,0,0,1,0,5,0,2,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,0,2,0,0,0,0,-0.05
-2,0,0,1,0,4,2,1,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,0,2,0,0,0,0,-0.05
-2,0,0,1,0,4,1,2,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,1,1,0,0,0,0,-0.05
-2,0,0,1,0,4,0,3,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,1,0,1,0,0,0,0,-0.05
-2,0,0,1,0,4,0,3,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,2,0,0,0,0,0,-0.05
-2,0,0,0,4,1,0,3,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,0,2,0,0,0,0,-0.05
-2,0,0,0,3,2,1,2,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,0,2,0,0,0,0,-0.05
-2,0,0,0,3,2,0,3,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,1,1,0,0,0,0,-0.05
-2,0,0,0,2,4,0,2,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,0,2,0,0,0,0,0.167
-2,0,0,0,2,3,2,1,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,0,2,0,0,0,0,-0.05
-2,0,0,0,2,3,1,2,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,1,1,0,0,0,0,-0.05
-2,0,0,0,2,3,0,3,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,1,0,1,0,0,0,0,-0.05
-2,0,0,0,2,3,0,3,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,2,0,0,0,0,0,-0.05
-2,0,0,0,1,5,1,1,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,0,2,0,0,0,0,-0.05
-2,0,0,0,1,5,0,2,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,1,1,0,0,0,0,-0.05
-2,0,0,0,1,4,3,0,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,0,2,0,0,0,0,-0.05
-2,0,0,0,1,4,2,1,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,1,1,0,0,0,0,-0.05
-2,0,0,0,1,4,1,2,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,1,0,1,0,0,0,0,-0.05
-2,0,0,0,1,4,1,2,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,2,0,0,0,0,0,-0.05
-2,0,0,0,1,4,0,3,0,0,0,-5,5,0,0,0,-3,0,-5,0,1,0,0,1,0,0,0,0,-0.05
-2,0,0,0,1,4,0,3,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,1,1,0,0,0,0,0,-0.05
-2,0,0,0,0,7,0,1,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,0,2,0,0,0,0,-0.05
-2,0,0,0,0,6,2,0,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,0,2,0,0,0,0,-0.05
-2,0,0,0,0,6,1,1,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,1,1,0,0,0,0,-0.05
-2,0,0,0,0,6,0,2,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,1,0,1,0,0,0,0,-0.05
-2,0,0,0,0,6,0,2,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,2,0,0,0,0,0,-0.05
-2,0,0,0,0,5,3,0,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,1,1,0,0,0,0,-0.05
-2,0,0,0,0,5,2,1,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,1,0,1,0,0,0,0,-0.05
-2,0,0,0,0,5,2,1,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,2,0,0,0,0,0,-0.05
-2,0,0,0,0,5,1,2,0,0,0,-5,5,0,0,0,-3,0,-5,0,1,0,0,1,0,0,0,0,-0.05
-2,0,0,0,0,5,1,2,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,1,1,0,0,0,0,0,-0.05
-2,0,0,0,0,5,0,3,0,0,0,-5,5,0,0,0,-3,0,-5,1,0,0,0,1,0,0,0,0,-0.05
-2,0,0,0,0,5,0,3,0,0,0,-5,5,0,0,0,-3,0,-5,0,1,0,1,0,0,0,0,0,-0.05
-2,0,0,0,0,5,0,3,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,2,0,0,0,0,0,0,-0.05
-2,0,1,0,0,4,0,3,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,0,2,0,0,0,0,-0.05
-2,0,0,1,1,3,0,3,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,0,2,0,0,0,0,-0.05
-2,0,0,0,1,5,0,2,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,0,2,0,0,0,0,-0.05
-2,0,0,0,1,4,0,3,0,0,1,-5,4,0,0,0,-3,0,-5,0,0,0,0,2,0,0,0,0,0.0088
-2,0,0,0,1,4,0,3,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,1,0,1,0,0,0,0,-0.05
-2,0,0,1,0,4,1,2,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,0,2,0,0,0,0,-0.05
-2,0,0,0,0,6,1,1,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,0,2,0,0,0,0,-0.05
-2,0,0,0,0,5,1,2,0,0,1,-5,4,0,0,0,-3,0,-5,0,0,0,0,2,0,0,0,0,-0.05
-2,0,0,0,0,5,1,2,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,1,0,1,0,0,0,0,-0.05
-2,0,0,1,0,4,0,3,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,1,1,0,0,0,0,-0.05
-2,0,0,0,0,6,0,2,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,1,1,0,0,0,0,-0.05
-2,0,0,0,0,5,0,3,0,0,1,-5,4,0,0,0,-3,0,-5,0,0,0,1,1,0,0,0,0, 0.0045
-2,0,0,0,0,5,0,3,0,0,0,-5,5,0,0,0,-3,0,-5,0,1,0,0,1,0,0,0,0,-0.0226
-2,0,0,0,0,5,0,3,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,1,1,0,0,0,0,0,-0.0382
-2,0,0,0,0,5,0,3,0,1,0,-5,4,0,0,0,-3,0,-5,0,0,0,0,2,0,0,0,0,0.0256
-2,0,0,0,1,4,0,3,0,1,0,-5,4,0,0,0,-3,0,-5,0,0,0,0,2,0,0,0,0,-0.05
-2,0,0,0,0,5,1,2,0,1,0,-5,4,0,0,0,-3,0,-5,0,0,0,0,2,0,0,0,0,-0.05
-2,0,0,0,0,5,0,3,0,1,0,-5,4,0,0,0,-3,0,-5,0,0,0,1,1,0,0,0,0,-0.05
-2,0,0,0,0,5,0,3,1,0,0,-5,4,0,0,0,-3,0,-5,0,0,0,0,2,0,0,0,0,-0.05
-2,1,0,0,1,3,0,3,0,0,0,-5,5,0,0,0,-3,0,-5,0,0,0,0,2,0,0,0,0,-0.05
